TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE
SOLANA_SHARE,FACT_NFT_MINTS,TX_ID,TEXT
SOLANA_SHARE,FACT_NFT_MINTS,SUCCEEDED,BOOLEAN
SOLANA_SHARE,FACT_NFT_MINTS,PROGRAM_ID,TEXT
SOLANA_SHARE,FACT_NFT_MINTS,PURCHASER,TEXT
SOLANA_SHARE,FACT_NFT_MINTS,MINT_PRICE,FLOAT
SOLANA_SHARE,FACT_NFT_MINTS,MINT_CURRENCY,TEXT
SOLANA_SHARE,FACT_NFT_MINTS,MINT,TEXT
SOLANA_SHARE,FACT_NFT_SALES,MARKETPLACE,TEXT
SOLANA_SHARE,FACT_NFT_SALES,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
SOLANA_SHARE,FACT_NFT_SALES,BLOCK_ID,NUMBER
SOLANA_SHARE,FACT_NFT_SALES,TX_ID,TEXT
SOLANA_SHARE,FACT_NFT_SALES,SUCCEEDED,BOOLEAN
SOLANA_SHARE,FACT_NFT_SALES,PROGRAM_ID,TEXT
SOLANA_SHARE,FACT_NFT_SALES,PURCHASER,TEXT
SOLANA_SHARE,FACT_NFT_SALES,SELLER,TEXT
SOLANA_SHARE,FACT_NFT_SALES,MINT,TEXT
SOLANA_SHARE,FACT_NFT_SALES,SALES_AMOUNT,FLOAT
SOLANA_SHARE,FACT_PROPOSAL_VOTES,GOVERNANCE_PLATFORM,TEXT
SOLANA_SHARE,FACT_PROPOSAL_VOTES,PROGRAM_NAME,TEXT
SOLANA_SHARE,FACT_PROPOSAL_VOTES,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
SOLANA_SHARE,FACT_PROPOSAL_VOTES,BLOCK_ID,NUMBER
SOLANA_SHARE,FACT_PROPOSAL_VOTES,TX_ID,TEXT
SOLANA_SHARE,FACT_PROPOSAL_VOTES,SUCCEEDED,BOOLEAN
SOLANA_SHARE,FACT_PROPOSAL_VOTES,VOTER,TEXT
SOLANA_SHARE,FACT_PROPOSAL_VOTES,VOTER_ACCOUNT,TEXT
SOLANA_SHARE,FACT_PROPOSAL_VOTES,VOTER_NFT,TEXT
SOLANA_SHARE,FACT_PROPOSAL_VOTES,PROPOSAL,TEXT
SOLANA_SHARE,FACT_PROPOSAL_VOTES,REALMS_ID,TEXT
SOLANA_SHARE,FACT_PROPOSAL_VOTES,VOTE_CHOICE,TEXT
SOLANA_SHARE,FACT_PROPOSAL_VOTES,VOTE_RANK,NUMBER
SOLANA_SHARE,FACT_PROPOSAL_VOTES,VOTE_WEIGHT,NUMBER
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,BLOCK_ID,NUMBER
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,TX_ID,TEXT
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,SUCCEEDED,BOOLEAN
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,INDEX,NUMBER
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,EVENT_TYPE,TEXT
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,PROGRAM_ID,TEXT
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,SIGNERS,ARRAY
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,ACCOUNT_KEYS,ARRAY
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,INSTRUCTION,VARIANT
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,INNER_INSTRUCTION,VARIANT
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,PRE_BALANCES,ARRAY
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,POST_BALANCES,ARRAY
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,PRE_TOKEN_BALANCES,ARRAY
SOLANA_SHARE,FACT_STAKING_LP_ACTIONS,POST_TOKEN_BALANCES,ARRAY
SOLANA_SHARE,FACT_SWAPS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
SOLANA_SHARE,FACT_SWAPS,BLOCK_ID,NUMBER
SOLANA_SHARE,FACT_SWAPS,TX_ID,TEXT
SOLANA_SHARE,FACT_SWAPS,SUCCEEDED,BOOLEAN
SOLANA_SHARE,FACT_SWAPS,SWAPPER,TEXT
SOLANA_SHARE,FACT_SWAPS,SWAP_FROM_AMOUNT,FLOAT
SOLANA_SHARE,FACT_SWAPS,SWAP_FROM_MINT,TEXT
SOLANA_SHARE,FACT_SWAPS,SWAP_TO_AMOUNT,FLOAT
SOLANA_SHARE,FACT_SWAPS,SWAP_TO_MINT,TEXT
SOLANA_SHARE,FACT_SWAPS,PROGRAM_ID,TEXT
SOLANA_SHARE,FACT_SWAPS,SWAP_PROGRAM,TEXT
SOLANA_SHARE,FACT_TRANSACTIONS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
SOLANA_SHARE,FACT_TRANSACTIONS,BLOCK_ID,NUMBER
SOLANA_SHARE,FACT_TRANSACTIONS,TX_ID,TEXT
SOLANA_SHARE,FACT_TRANSACTIONS,RECENT_BLOCK_HASH,TEXT
SOLANA_SHARE,FACT_TRANSACTIONS,SIGNERS,ARRAY
SOLANA_SHARE,FACT_TRANSACTIONS,FEE,NUMBER
SOLANA_SHARE,FACT_TRANSACTIONS,SUCCEEDED,BOOLEAN
SOLANA_SHARE,FACT_TRANSACTIONS,ACCOUNT_KEYS,ARRAY
SOLANA_SHARE,FACT_TRANSACTIONS,PRE_BALANCES,ARRAY
SOLANA_SHARE,FACT_TRANSACTIONS,POST_BALANCES,ARRAY
SOLANA_SHARE,FACT_TRANSACTIONS,PRE_TOKEN_BALANCES,ARRAY
SOLANA_SHARE,FACT_TRANSACTIONS,POST_TOKEN_BALANCES,ARRAY
SOLANA_SHARE,FACT_TRANSACTIONS,INSTRUCTIONS,ARRAY
SOLANA_SHARE,FACT_TRANSACTIONS,INNER_INSTRUCTIONS,ARRAY
SOLANA_SHARE,FACT_TRANSACTIONS,LOG_MESSAGES,ARRAY
SOLANA_SHARE,FACT_TRANSFERS,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
SOLANA_SHARE,FACT_TRANSFERS,BLOCK_ID,NUMBER
SOLANA_SHARE,FACT_TRANSFERS,TX_ID,TEXT
SOLANA_SHARE,FACT_TRANSFERS,INDEX,TEXT
SOLANA_SHARE,FACT_TRANSFERS,TX_FROM,TEXT
SOLANA_SHARE,FACT_TRANSFERS,TX_TO,TEXT
SOLANA_SHARE,FACT_TRANSFERS,AMOUNT,FLOAT
SOLANA_SHARE,FACT_TRANSFERS,MINT,TEXT
SOLANA_SHARE,FACT_VOTES_AGG_BLOCK,BLOCK_TIMESTAMP,TIMESTAMP_NTZ
SOLANA_SHARE,FACT_VOTES_AGG_BLOCK,BLOCK_ID,NUMBER
SOLANA_SHARE,FACT_VOTES_AGG_BLOCK,NUM_VOTES,NUMBER
STATS,EZ_CORE_METRICS_HOURLY,BLOCK_TIMESTAMP_HOUR,TIMESTAMP_NTZ
STATS,EZ_CORE_METRICS_HOURLY,BLOCK_NUMBER_MIN,NUMBER
STATS,EZ_CORE_METRICS_HOURLY,BLOCK_NUMBER_MAX,NUMBER
STATS,EZ_CORE_METRICS_HOURLY,BLOCK_COUNT,NUMBER
STATS,EZ_CORE_METRICS_HOURLY,TRANSACTION_COUNT,NUMBER
STATS,EZ_CORE_METRICS_HOURLY,TRANSACTION_COUNT_SUCCESS,NUMBER
STATS,EZ_CORE_METRICS_HOURLY,TRANSACTION_COUNT_FAILED,NUMBER
STATS,EZ_CORE_METRICS_HOURLY,UNIQUE_SIGNERS_COUNT,NUMBER
STATS,EZ_CORE_METRICS_HOURLY,TOTAL_FEES_NATIVE,NUMBER
STATS,EZ_CORE_METRICS_HOURLY,TOTAL_FEES_USD,FLOAT
STATS,EZ_CORE_METRICS_HOURLY,EZ_CORE_METRICS_HOURLY_ID,TEXT
STATS,EZ_CORE_METRICS_HOURLY,INSERTED_TIMESTAMP,TIMESTAMP_NTZ
STATS,EZ_CORE_METRICS_HOURLY,MODIFIED_TIMESTAMP,TIMESTAMP_NTZ
﻿
